评论时间,评论者IP归属地,评论内容
2024年09月12日 18:09,来自广东,[汗]这又是哪个大聪明来忽悠啊、网络安全行业目前已经是饱满、甚至还有不少网络安全公司都倒闭了、而网安大头里面前十收入也就几个亿、为什么说这东西需求正旺呢？又哪个傻玩意来谈数据、说正旺那就让那个大聪明去花钱养下看看、这行业能捞金不多、和软开比起赚的少
2024年09月11日 19:30,来自福建,时代红利期（2005-2015，整个社会蓬勃发展）。确实，今时不同往日，如今做律师，或各行各业，挺多都艰难生存下去。十年前开始做律师，十年后的今年开始做律师，完全不在一个内卷竞争层级。十年前，比较多找律师代理。十年后的现在，互联网普及，很多离婚等简单案件，自己上网看看，就直接起诉了。
2024年09月14日 00:10,来自广东,总体来说，律师是一个吃信息差的职业，庆幸的是各行各业目前都有自己的商业秘密。要是有一天信息差被技术加大力气抹平了，那么大家到时就是看谁用心做人的心灵按摩，以及看谁售后服务强。
2024年09月12日 21:49,来自河南,分享知识
2024年09月12日 23:13,来自江苏,晚安好梦。
2024年09月12日 22:39,来自北京,感谢分享[抱一抱]
2024年09月12日 21:46,来自江苏,感谢分享
2024年09月12日 21:39,来自安徽,感谢分享
2024年09月12日 21:17,来自江苏,感谢分享
2024年09月12日 20:59,来自山东,感谢分享
2024年09月12日 20:46,来自江西,晚上好啊！！[哇]
2024年09月12日 20:40,来自江西,晚上好呀
2024年09月12日 20:04,来自湖北,你很优秀
2024年09月12日 19:57,来自中国台湾,晚上好啊🏖️
2024年09月12日 19:36,来自河北,晚上好
2024年09月12日 19:19,来自河北,晚上好呀，感谢分享[爱慕]
2024年09月12日 19:13,来自四川,晚上好呀[爱慕][爱慕]
2024年09月12日 18:50,来自四川,晚上好呀感谢分享
2024年09月12日 18:37,来自江西,每一段遇见的时光，就是好时光——匪我思存
2024年09月12日 18:34,来自江西,每一段遇见的时光，就是好时光——匪我思存
2024年09月12日 17:56,来自江西,感谢分享
2024年09月12日 17:37,来自甘肃,下午好呀宝宝
2024年09月12日 15:50,来自广东,感谢分享
2024年09月12日 15:41,来自山东,哇哦，超实用的[打call]
2024年09月12日 14:49,来自江苏,感谢分享
2024年09月12日 13:11,来自辽宁,厉害了
2024年09月12日 12:00,来自湖北,感谢分享
2024年09月12日 10:59,来自湖南,富强、民主、文明、和谐，自由、平等、公正、法治，爱国、敬业、诚信、友善。 24字核心价值观分3个层面：富强、民主、文明、和谐，是国家层面的价值目标；自由、平等、公正、法治，是社会层面的价值取向；爱国、敬业、诚信、友善，是公民个人层面的价值。
2024年09月12日 10:28,来自广东,感谢分享
2024年09月12日 20:36,来自江西,晚上好呀
2024年09月12日 09:51,来自湖北,感谢分享，早上好
2024年09月12日 19:07,来自安徽,用了世界上最轻最轻的声音，轻轻唤你的名字每夜每夜。写你的名字，画你的名字，而梦见的是你发光的名字。
2024年09月12日 20:29,来自陕西,多谢分享[心]
2024年09月11日 23:31,来自北京,“所托非人”[污]是哪个单位[喵喵][喵喵]
2024年09月11日 18:34,来自江苏,[怒]恢复科举下半场—学历免税制，势在必行
2024年09月12日 21:20,来自加拿大,转发微博
2024年09月13日 13:36,来自湖南,学的机械设计，现在卖保险[二哈]
2024年09月11日 21:55,来自北京,跨度挺大的。
2024年09月13日 16:34,来自浙江,原来二爷也是老和山技校出来的啊
2024年09月11日 20:23,来自北京,又在扮猪吃老虎了[怒]
2024年09月11日 22:36,来自广东,1、一看就是广东这边的……2、靠谱、实际……
2024年09月12日 15:22,来自江苏,现在找工作确实费劲，前两天我师妹跟我说她室友投了几百份简历震惊我了[允悲]
2024年09月11日 22:08,来自福建,钱少事多的工作大把大把[太开心]
2024年09月11日 22:07,来自福建,关键小蝴蝶进学校去了[摊手]
2024年09月11日 20:39,来自福建,文科生大抵是已经似了[二哈]
2024年09月11日 20:26,来自广西,做好“毕业就失业”的心理准备在保证顺利毕业的底线下尽可能物色自己未来的工作并训练对应能力[doge]
2024年09月12日 20:17,来自河南,分享经验
2024年09月12日 23:17,来自江西,学到了[鲜花]
2024年09月12日 21:43,来自江苏,好久不见了，晚上好呀[微风]
2024年09月12日 16:39,来自贵州,让孩子自己选择
2024年09月12日 16:38,来自江苏,很好的分享。[good]
2024年09月12日 11:21,来自湖南,不错，感谢分享
2024年09月12日 11:07,来自四川,早上好啊[握手]
2024年09月12日 09:40,来自江西,是啊
2024年09月12日 09:2024,来自浙江,对的，孩子的人生自己负责
2024年09月11日 21:59,来自内蒙古,晚上好
2024年09月12日 13:51,来自西藏,感谢分享
2024年09月11日 21:43,来自江苏,确实是
2024年09月11日 16:15,来自天津,本科教育更应注重培养通用技能和适应能力，以应对多变的就业市场。
2024年09月11日 16:37,来自河北,值得我们关注起来。
2024年09月11日 16:26,来自河北,其实当兵也是一个不错的选择
2024年09月11日 16:2024,来自浙江,当兵挺不错的
2024年09月11日 16:27,来自河北,也是个好选择呀
2024年09月11日 16:25,来自湖南,对于找不到专业对口工作的大学毕业生来说，找一份工作先养活自己确实是个不错的选择，积累经验和人脉也很重要
2024年09月11日 16:25,来自宁夏,当兵也是一条不错的出路，既可以为贡献力量，也能得到一些优待政策
2024年09月11日 16:25,来自湖北,当兵成为了一种备选方案，确实能够解决一些就业问题，并且还有很多优惠政策，挺不错的选择
2024年09月11日 16:25,来自宁夏,努力积累经验，迎接社会的挑战
2024年09月11日 15:04,来自江苏,[作揖]
2024年09月11日 14:22,来自山东,来了
2024年09月11日 14:23,来自山东,来了
2024年09月11日 16:41,来自新疆,[good][good]
2024年09月11日 13:29,来自北京,植物学研一，还是有点迷茫[单身狗]
2024年09月11日 13:01,来自福建,说得很好
2024年09月11日 15:15,来自北京,生物类打算读博的同学可以考虑大二大三找个实验室打杂一年（一般好像没钱拿）。主要是确定下自己到底适合不适合读博，抗压能力咋样，能不能每天都面对疾风吧[二哈][二哈]
2024年09月11日 22:30,来自贵州,农学、植保、和园艺类呢？史老师
2024年09月11日 18:37,来自北京,[good][good]
2024年09月11日 22:09,来自广西,法学去做公务员吧[并不简单]没什么太好出路
2024年09月11日 16:37,来自广西,说的真好看
2024年09月10日 16:29,来自河南,周二快乐[赞][鲜花]
2024年09月10日 15:22,来自河北,不错不错
2024年09月10日 15:01,来自江苏,感谢刘总分享
2024年09月10日 14:27,来自河南,来了
2024年09月10日 14:15,来自江西,给即将毕业准备做律师的年轻人的几点建议
2024年09月10日 19:14,来自上海,感谢分享
2024年09月11日 12:31,来自江苏,这是我的母校新盖的图书馆，郑州给航空工业管理学院
2024年09月11日 12:20,来自重庆,有道理
2024年09月11日 11:02,来自江西,[鲜花][握手][咖啡][威武]
2024年09月11日 11:41,来自广东,这不是航院的图书馆吗？
2024年09月11日 17:2024,来自福建,学业选择须慎重，影响一生的方向
2024年09月12日 10:05,来自江苏,我觉得首先要有良好的家境[doge]，不然别玩，吃不消
2024年09月11日 15:07,来自浙江,[色]
2024年09月10日 19:10,来自北京,你好，你感兴趣的“如何过好大学生活”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #如何过好大学生活[超话]#
2024年09月11日 15:34,来自山东,[太开心][太开心][太开心][太开心]
2024年09月11日 00:36,来自上海,怎么说呢，吴律当时还是行业上升期，现在的环境懂得都懂，很多老律师都快没饭吃了
2024年09月11日 06:41,来自河北,现在孩子都是王子公主
2024年09月11日 06:28,来自上海,其实我还挺怀念刚做律师的时候，虽然那时候没钱，但每天都是新世界学新东西
2024年09月10日 21:29,来自海南,现在执业环境想，比以前更难吧，律师多经济不景气。
2024年09月10日 21:19,来自河北,虽然但是用的好
2024年09月10日 23:01,来自广东,和当事人讲话简直消耗本i人的寿命。。[淡淡的]
2024年09月12日 22:41,来自江苏,吴老师晚上好！[握手][握手]
2024年09月13日 08:38,来自河南,传统营销方式——电话。
2024年09月10日 21:23,来自云南,虽然待遇低  但老板更恶心[兔子][兔子][兔子]
2024年09月10日 21:42,来自湖北,为啥我毕业了才理解[允悲]
2024年09月10日 19:56,来自山东,说的在理
2024年09月10日 18:29,来自北京,希望可以找到适合自己的专业
2024年09月10日 19:55,来自山东,最后一句说的好 ，有试错的机会
2024年09月10日 20:01,来自河南,是的
2024年09月10日 20:06,来自山东,学好专业找准定位
2024年09月10日 19:55,来自福建,工商管理专业更适合对商业感兴趣的学生，就业方向广泛
2024年09月10日 20:00,来自北京,你好，你感兴趣的“职场公开课”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #职场公开课[超话]#
2024年09月10日 18:38,来自四川,母弱出商贾，父强做侍郎，族望留原籍，家贫走他乡，还能有啥。就这呗。
2024年09月10日 19:2024,来自江苏,南方是南京化工大学的地盘吧[doge]
2024年09月11日 13:00,来自四川,老七说的对
2024年09月10日 19:45,来自北京,化大西区的再次飘过～
2024年09月10日 15:52,来自河北,要认真考虑工作，还是要找好的专业。
2024年09月10日 13:35,来自山东,永远要给自己留个后路！[赞]
2024年09月10日 13:32,来自江西,现在专业的选择很重要，选错了影响一辈子[汗]
2024年09月10日 13:10,来自广东,专业可要好好选哦，选对就成功一半[doge]
2024年09月10日 13:29,来自广东,是的，自己的心里得有明确目标，好好选好来
2024年09月10日 14:13,来自上海,选专业太重要了[淡淡的]
2024年09月10日 13:21,来自广东,专业要好好选，出社会后才会有好工作
2024年09月10日 14:18,来自山西,选对专业还是很重要的呀
2024年09月10日 14:07,来自四川,选对专业真的很重要
2024年09月10日 13:29,来自山西,选择一个好的专业简直太重要了。
2024年09月10日 13:23,来自广西,是的，选好专业很重要
2024年09月10日 13:23,来自四川,专业选择很关键
2024年09月10日 13:09,来自福建,每天认命文学念一念，心态稳的一批
2024年09月10日 13:08,来自河北,感觉医学专业特别的吃香
2024年09月10日 14:34,来自山西,一定要选一个好的专业呀
2024年09月10日 13:25,来自山西,所以说我们一定要明确好自己的目标。
2024年09月10日 13:08,来自河北,一定要好好的规划自己的人生
2024年09月10日 15:08,来自山西,我们团队招聘过的人大部分狗P不会
